subject,trialCount,trialAttempt,slot,src,acc
a1fhkk0ru69ru,3,27,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,3,27,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,3,27,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,3,27,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,3,27,slot6,picture1_threat.jpg,0
a1fhkk0ru69ru,3,27,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,27,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,27,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,3,28,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,3,28,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,3,28,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,3,28,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,3,28,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,3,28,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,3,28,slot6,picture1_threat.jpg,0
a1fhkk0ru69ru,3,28,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,28,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,3,28,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,3,29,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,3,29,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,3,29,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,3,29,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,3,29,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,3,29,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,3,29,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,3,29,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,3,29,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,3,29,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,4,1,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,1,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,1,slot2,picture10_neutral.jpg,0
a1fhkk0ru69ru,4,1,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,4,1,slot4,picture3_threat.jpg,0
a1fhkk0ru69ru,4,1,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,4,1,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,4,1,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,1,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,4,1,slot9,picture2_threat.jpg,0
a1fhkk0ru69ru,4,2,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,2,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,2,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,2,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,4,2,slot4,picture10_neutral.jpg,0
a1fhkk0ru69ru,4,2,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,4,2,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,4,2,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,2,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,4,2,slot9,picture2_threat.jpg,0
a1fhkk0ru69ru,4,3,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,3,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,3,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,3,slot3,picture10_neutral.jpg,0
a1fhkk0ru69ru,4,3,slot4,picture4_threat.jpg,0
a1fhkk0ru69ru,4,3,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,4,3,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,4,3,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,3,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,4,3,slot9,picture2_threat.jpg,0
a1fhkk0ru69ru,4,4,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,4,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,4,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,4,slot3,picture8_neutral.jpg,0
a1fhkk0ru69ru,4,4,slot4,picture4_threat.jpg,0
a1fhkk0ru69ru,4,4,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,4,4,slot6,picture10_neutral.jpg,0
a1fhkk0ru69ru,4,4,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,4,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,4,4,slot9,picture2_threat.jpg,0
a1fhkk0ru69ru,4,5,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,5,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,5,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,5,slot3,picture8_neutral.jpg,0
a1fhkk0ru69ru,4,5,slot4,picture4_threat.jpg,0
a1fhkk0ru69ru,4,5,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,4,5,slot6,picture2_threat.jpg,0
a1fhkk0ru69ru,4,5,slot7,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,5,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,4,5,slot9,picture10_neutral.jpg,0
a1fhkk0ru69ru,4,6,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,6,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,6,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,6,slot3,picture8_neutral.jpg,0
a1fhkk0ru69ru,4,6,slot4,picture4_threat.jpg,0
a1fhkk0ru69ru,4,6,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,4,6,slot6,picture2_threat.jpg,0
a1fhkk0ru69ru,4,6,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,4,6,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,4,6,slot9,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,7,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,7,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,7,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,7,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,4,7,slot4,picture8_neutral.jpg,0
a1fhkk0ru69ru,4,7,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,4,7,slot6,picture2_threat.jpg,0
a1fhkk0ru69ru,4,7,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,4,7,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,4,7,slot9,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,8,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,8,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,8,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,8,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,4,8,slot4,picture2_threat.jpg,0
a1fhkk0ru69ru,4,8,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,4,8,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,4,8,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,4,8,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,4,8,slot9,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,9,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,9,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,9,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,9,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,4,9,slot4,picture2_threat.jpg,0
a1fhkk0ru69ru,4,9,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,4,9,slot6,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,9,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,4,9,slot8,picture5_neutral.jpg,0
a1fhkk0ru69ru,4,9,slot9,picture8_neutral.jpg,0
a1fhkk0ru69ru,4,10,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,10,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,10,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,10,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,4,10,slot4,picture2_threat.jpg,0
a1fhkk0ru69ru,4,10,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,4,10,slot6,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,10,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,4,10,slot8,picture8_neutral.jpg,0
a1fhkk0ru69ru,4,10,slot9,picture5_neutral.jpg,0
a1fhkk0ru69ru,4,11,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,11,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,11,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,11,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,4,11,slot4,picture2_threat.jpg,0
a1fhkk0ru69ru,4,11,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,4,11,slot6,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,11,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,4,11,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,4,11,slot9,picture5_neutral.jpg,0
a1fhkk0ru69ru,4,12,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,12,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,12,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,12,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,4,12,slot4,picture2_threat.jpg,0
a1fhkk0ru69ru,4,12,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,4,12,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,4,12,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,4,12,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,4,12,slot9,picture2_neutral.jpg,0
a1fhkk0ru69ru,4,13,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,13,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,13,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,13,slot3,picture4_threat.jpg,0
a1fhkk0ru69ru,4,13,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,4,13,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,4,13,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,4,13,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,4,13,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,4,13,slot9,picture2_threat.jpg,0
a1fhkk0ru69ru,4,14,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,4,14,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,4,14,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,4,14,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,4,14,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,4,14,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,4,14,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,4,14,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,4,14,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,4,14,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,5,1,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,5,1,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,5,1,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,5,1,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,5,1,slot4,picture1_threat.jpg,0
a1fhkk0ru69ru,5,1,slot5,picture2_neutral.jpg,0
a1fhkk0ru69ru,5,1,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,5,1,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,5,1,slot8,picture8_neutral.jpg,0
a1fhkk0ru69ru,5,1,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,5,2,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,5,2,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,5,2,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,5,2,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,5,2,slot4,picture1_threat.jpg,0
a1fhkk0ru69ru,5,2,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,5,2,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,5,2,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,5,2,slot8,picture2_neutral.jpg,0
a1fhkk0ru69ru,5,2,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,5,3,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,5,3,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,5,3,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,5,3,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,5,3,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,5,3,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,5,3,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,5,3,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,5,3,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,5,3,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,6,1,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,6,1,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,6,1,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,6,1,slot3,picture5_neutral.jpg,0
a1fhkk0ru69ru,6,1,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,6,1,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,6,1,slot6,picture8_neutral.jpg,0
a1fhkk0ru69ru,6,1,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,6,1,slot8,picture2_threat.jpg,0
a1fhkk0ru69ru,6,1,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,6,2,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,6,2,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,6,2,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,6,2,slot3,picture5_neutral.jpg,0
a1fhkk0ru69ru,6,2,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,6,2,slot5,picture1_threat.jpg,0
a1fhkk0ru69ru,6,2,slot6,picture2_threat.jpg,0
a1fhkk0ru69ru,6,2,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,6,2,slot8,picture8_neutral.jpg,0
a1fhkk0ru69ru,6,2,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,6,3,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,6,3,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,6,3,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,6,3,slot3,picture5_neutral.jpg,0
a1fhkk0ru69ru,6,3,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,6,3,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,6,3,slot6,picture2_threat.jpg,0
a1fhkk0ru69ru,6,3,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,6,3,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,6,3,slot9,picture4_threat.jpg,1
a1fhkk0ru69ru,6,4,slot0,picture1_neutral.jpg,1
a1fhkk0ru69ru,6,4,slot1,picture3_neutral.jpg,1
a1fhkk0ru69ru,6,4,slot2,picture3_threat.jpg,1
a1fhkk0ru69ru,6,4,slot3,picture2_threat.jpg,1
a1fhkk0ru69ru,6,4,slot4,picture2_neutral.jpg,1
a1fhkk0ru69ru,6,4,slot5,picture8_neutral.jpg,1
a1fhkk0ru69ru,6,4,slot6,picture5_neutral.jpg,1
a1fhkk0ru69ru,6,4,slot7,picture10_neutral.jpg,1
a1fhkk0ru69ru,6,4,slot8,picture1_threat.jpg,1
a1fhkk0ru69ru,6,4,slot9,picture4_threat.jpg,1
a24z9rp5yzz2ty,2,1,slot0,picture2_neutral.jpg,1
a24z9rp5yzz2ty,2,1,slot1,picture9_neutral.jpg,1
a24z9rp5yzz2ty,2,1,slot2,picture3_threat.jpg,1
a24z9rp5yzz2ty,2,1,slot3,picture1_threat.jpg,1
a24z9rp5yzz2ty,2,1,slot4,picture4_neutral.jpg,1
a24z9rp5yzz2ty,2,1,slot5,picture6_neutral.jpg,0
a24z9rp5yzz2ty,2,1,slot6,picture3_neutral.jpg,0
a24z9rp5yzz2ty,2,1,slot7,picture7_neutral.jpg,0
a24z9rp5yzz2ty,2,1,slot8,picture4_threat.jpg,1
a24z9rp5yzz2ty,2,1,slot9,picture2_threat.jpg,0
a24z9rp5yzz2ty,2,2,slot0,picture2_neutral.jpg,1
a24z9rp5yzz2ty,2,2,slot1,picture9_neutral.jpg,1
a24z9rp5yzz2ty,2,2,slot2,picture3_threat.jpg,1
a24z9rp5yzz2ty,2,2,slot3,picture1_threat.jpg,1
a24z9rp5yzz2ty,2,2,slot4,picture4_neutral.jpg,1
a24z9rp5yzz2ty,2,2,slot5,picture7_neutral.jpg,0
a24z9rp5yzz2ty,2,2,slot6,picture3_neutral.jpg,0
a24z9rp5yzz2ty,2,2,slot7,picture6_neutral.jpg,1
a24z9rp5yzz2ty,2,2,slot8,picture4_threat.jpg,1
a24z9rp5yzz2ty,2,2,slot9,picture2_threat.jpg,0
a24z9rp5yzz2ty,2,3,slot0,picture2_neutral.jpg,1
a24z9rp5yzz2ty,2,3,slot1,picture9_neutral.jpg,1
a24z9rp5yzz2ty,2,3,slot2,picture3_threat.jpg,1
a24z9rp5yzz2ty,2,3,slot3,picture1_threat.jpg,1
a24z9rp5yzz2ty,2,3,slot4,picture4_neutral.jpg,1
a24z9rp5yzz2ty,2,3,slot5,picture7_neutral.jpg,0
a24z9rp5yzz2ty,2,3,slot6,picture2_threat.jpg,1
a24z9rp5yzz2ty,2,3,slot7,picture6_neutral.jpg,1
a24z9rp5yzz2ty,2,3,slot8,picture4_threat.jpg,1
a24z9rp5yzz2ty,2,3,slot9,picture3_neutral.jpg,0
a24z9rp5yzz2ty,2,4,slot0,picture2_neutral.jpg,1
a24z9rp5yzz2ty,2,4,slot1,picture9_neutral.jpg,1
a24z9rp5yzz2ty,2,4,slot2,picture3_threat.jpg,1
a24z9rp5yzz2ty,2,4,slot3,picture1_threat.jpg,1
a24z9rp5yzz2ty,2,4,slot4,picture4_neutral.jpg,1
a24z9rp5yzz2ty,2,4,slot5,picture3_neutral.jpg,1
a24z9rp5yzz2ty,2,4,slot6,picture2_threat.jpg,1
a24z9rp5yzz2ty,2,4,slot7,picture6_neutral.jpg,1
a24z9rp5yzz2ty,2,4,slot8,picture4_threat.jpg,1
a24z9rp5yzz2ty,2,4,slot9,picture7_neutral.jpg,1
a1ziotmx864njx,2,1,slot0,picture8_neutral.jpg,0
a1ziotmx864njx,2,1,slot1,picture3_threat.jpg,0
a1ziotmx864njx,2,1,slot2,picture2_threat.jpg,0
a1ziotmx864njx,2,1,slot3,picture7_neutral.jpg,0
a1ziotmx864njx,2,1,slot4,picture1_neutral.jpg,1
a1ziotmx864njx,2,1,slot5,picture4_threat.jpg,0
a1ziotmx864njx,2,1,slot6,picture4_neutral.jpg,0
a1ziotmx864njx,2,1,slot7,picture3_neutral.jpg,0
a1ziotmx864njx,2,1,slot8,picture1_threat.jpg,0
a1ziotmx864njx,2,1,slot9,picture9_neutral.jpg,0
a1ziotmx864njx,2,2,slot0,picture8_neutral.jpg,0
a1ziotmx864njx,2,2,slot1,picture3_threat.jpg,0
a1ziotmx864njx,2,2,slot2,picture2_threat.jpg,0
a1ziotmx864njx,2,2,slot3,picture7_neutral.jpg,0
a1ziotmx864njx,2,2,slot4,picture1_neutral.jpg,1
a1ziotmx864njx,2,2,slot5,picture4_threat.jpg,0
a1ziotmx864njx,2,2,slot6,picture9_neutral.jpg,0
a1ziotmx864njx,2,2,slot7,picture3_neutral.jpg,0
a1ziotmx864njx,2,2,slot8,picture1_threat.jpg,0
a1ziotmx864njx,2,2,slot9,picture4_neutral.jpg,1
a1ziotmx864njx,2,3,slot0,picture8_neutral.jpg,0
a1ziotmx864njx,2,3,slot1,picture3_threat.jpg,0
a1ziotmx864njx,2,3,slot2,picture2_threat.jpg,0
a1ziotmx864njx,2,3,slot3,picture7_neutral.jpg,0
a1ziotmx864njx,2,3,slot4,picture1_neutral.jpg,1
a1ziotmx864njx,2,3,slot5,picture4_threat.jpg,0
a1ziotmx864njx,2,3,slot6,picture9_neutral.jpg,0
a1ziotmx864njx,2,3,slot7,picture1_threat.jpg,1
a1ziotmx864njx,2,3,slot8,picture3_neutral.jpg,0
a1ziotmx864njx,2,3,slot9,picture4_neutral.jpg,1
a1ziotmx864njx,2,4,slot0,picture8_neutral.jpg,0
a1ziotmx864njx,2,4,slot1,picture3_threat.jpg,0
a1ziotmx864njx,2,4,slot2,picture2_threat.jpg,0
a1ziotmx864njx,2,4,slot3,picture7_neutral.jpg,0
a1ziotmx864njx,2,4,slot4,picture1_neutral.jpg,1
a1ziotmx864njx,2,4,slot5,picture3_neutral.jpg,0
a1ziotmx864njx,2,4,slot6,picture9_neutral.jpg,0
a1ziotmx864njx,2,4,slot7,picture1_threat.jpg,1
a1ziotmx864njx,2,4,slot8,picture4_threat.jpg,0
a1ziotmx864njx,2,4,slot9,picture4_neutral.jpg,1
a1ziotmx864njx,2,5,slot0,picture9_neutral.jpg,1
a1ziotmx864njx,2,5,slot1,picture2_threat.jpg,1
a1ziotmx864njx,2,5,slot2,picture3_neutral.jpg,1
a1ziotmx864njx,2,5,slot3,picture4_threat.jpg,1
a1ziotmx864njx,2,5,slot4,picture1_neutral.jpg,1
a1ziotmx864njx,2,5,slot5,picture8_neutral.jpg,1
a1ziotmx864njx,2,5,slot6,picture7_neutral.jpg,1
a1ziotmx864njx,2,5,slot7,picture1_threat.jpg,1
a1ziotmx864njx,2,5,slot8,picture3_threat.jpg,1
a1ziotmx864njx,2,5,slot9,picture4_neutral.jpg,1
a2vr9o234uct9t,2,1,slot0,picture2_threat.jpg,1
a2vr9o234uct9t,2,1,slot1,picture1_neutral.jpg,1
a2vr9o234uct9t,2,1,slot2,picture1_threat.jpg,1
a2vr9o234uct9t,2,1,slot3,picture4_neutral.jpg,0
a2vr9o234uct9t,2,1,slot4,picture10_neutral.jpg,1
a2vr9o234uct9t,2,1,slot5,picture2_neutral.jpg,1
a2vr9o234uct9t,2,1,slot6,picture9_neutral.jpg,0
a2vr9o234uct9t,2,1,slot7,picture7_neutral.jpg,0
a2vr9o234uct9t,2,1,slot8,picture4_threat.jpg,0
a2vr9o234uct9t,2,1,slot9,picture3_threat.jpg,1
a2vr9o234uct9t,2,2,slot0,picture2_threat.jpg,1
a2vr9o234uct9t,2,2,slot1,picture1_neutral.jpg,1
a2vr9o234uct9t,2,2,slot2,picture1_threat.jpg,1
a2vr9o234uct9t,2,2,slot3,picture9_neutral.jpg,1
a2vr9o234uct9t,2,2,slot4,picture10_neutral.jpg,1
a2vr9o234uct9t,2,2,slot5,picture2_neutral.jpg,1
a2vr9o234uct9t,2,2,slot6,picture4_neutral.jpg,1
a2vr9o234uct9t,2,2,slot7,picture4_threat.jpg,1
a2vr9o234uct9t,2,2,slot8,picture7_neutral.jpg,1
a2vr9o234uct9t,2,2,slot9,picture3_threat.jpg,1
a1sn7eozuw5vp3,2,1,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,2,1,slot1,picture2_neutral.jpg,0
a1sn7eozuw5vp3,2,1,slot2,picture4_threat.jpg,0
a1sn7eozuw5vp3,2,1,slot3,picture9_neutral.jpg,0
a1sn7eozuw5vp3,2,1,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,2,1,slot5,picture3_threat.jpg,0
a1sn7eozuw5vp3,2,1,slot6,picture1_threat.jpg,0
a1sn7eozuw5vp3,2,1,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,2,1,slot8,picture1_neutral.jpg,0
a1sn7eozuw5vp3,2,1,slot9,picture7_neutral.jpg,0
a1sn7eozuw5vp3,2,2,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,2,2,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,2,2,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,2,2,slot3,picture9_neutral.jpg,0
a1sn7eozuw5vp3,2,2,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,2,2,slot5,picture3_threat.jpg,0
a1sn7eozuw5vp3,2,2,slot6,picture1_threat.jpg,0
a1sn7eozuw5vp3,2,2,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,2,2,slot8,picture1_neutral.jpg,0
a1sn7eozuw5vp3,2,2,slot9,picture7_neutral.jpg,0
a1sn7eozuw5vp3,2,3,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,2,3,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,2,3,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,2,3,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,2,3,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,2,3,slot5,picture9_neutral.jpg,0
a1sn7eozuw5vp3,2,3,slot6,picture1_threat.jpg,0
a1sn7eozuw5vp3,2,3,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,2,3,slot8,picture1_neutral.jpg,0
a1sn7eozuw5vp3,2,3,slot9,picture7_neutral.jpg,0
a1sn7eozuw5vp3,2,4,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,2,4,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,2,4,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,2,4,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,2,4,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,2,4,slot5,picture7_neutral.jpg,0
a1sn7eozuw5vp3,2,4,slot6,picture1_threat.jpg,0
a1sn7eozuw5vp3,2,4,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,2,4,slot8,picture1_neutral.jpg,0
a1sn7eozuw5vp3,2,4,slot9,picture9_neutral.jpg,0
a1sn7eozuw5vp3,2,5,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,2,5,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,2,5,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,2,5,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,2,5,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,2,5,slot5,picture7_neutral.jpg,0
a1sn7eozuw5vp3,2,5,slot6,picture1_threat.jpg,0
a1sn7eozuw5vp3,2,5,slot7,picture2_threat.jpg,1
a1sn7eozuw5vp3,2,5,slot8,picture9_neutral.jpg,0
a1sn7eozuw5vp3,2,5,slot9,picture1_neutral.jpg,0
a1sn7eozuw5vp3,2,6,slot0,picture3_neutral.jpg,1
a1sn7eozuw5vp3,2,6,slot1,picture4_threat.jpg,1
a1sn7eozuw5vp3,2,6,slot2,picture2_neutral.jpg,1
a1sn7eozuw5vp3,2,6,slot3,picture3_threat.jpg,1
a1sn7eozuw5vp3,2,6,slot4,picture10_neutral.jpg,1
a1sn7eozuw5vp3,2,6,slot5,picture7_neutral.jpg,0
